x,y
8.928571428571429,940.0
9.285714285714286,937.7777777777778
9.642857142857142,942.2222222222223
10.0,942.2222222222223
10.357142857142858,946.6666666666667
10.714285714285715,948.8888888888889
11.071428571428571,944.4444444444445
11.428571428571429,944.4444444444445
11.785714285714286,948.8888888888889
12.142857142857142,946.6666666666667
12.5,946.6666666666667
12.857142857142858,953.3333333333334
13.214285714285715,948.8888888888889
13.571428571428571,953.3333333333334
13.928571428571429,955.5555555555555
14.285714285714286,955.5555555555555
14.642857142857142,948.8888888888889
15.0,953.3333333333334
15.357142857142858,951.1111111111112
15.714285714285715,946.6666666666667
16.071428571428573,946.6666666666667
16.42857142857143,953.3333333333334
16.785714285714285,948.8888888888889
17.142857142857142,951.1111111111112
17.5,953.3333333333334
17.857142857142858,957.7777777777778
18.214285714285715,953.3333333333334
18.571428571428573,948.8888888888889
18.92857142857143,944.4444444444445
19.285714285714285,942.2222222222223
19.642857142857142,940.0
20.0,935.5555555555555
20.357142857142858,933.3333333333334
20.714285714285715,937.7777777777778
21.071428571428573,931.1111111111112
21.42857142857143,933.3333333333334
21.785714285714285,928.8888888888889
22.142857142857142,928.8888888888889
22.5,928.8888888888889
22.857142857142858,928.8888888888889
23.214285714285715,933.3333333333334
23.571428571428573,933.3333333333334
23.92857142857143,935.5555555555555
24.285714285714285,931.1111111111112
24.642857142857142,935.5555555555555
25.0,933.3333333333334
25.357142857142858,937.7777777777778
25.714285714285715,935.5555555555555
26.071428571428573,935.5555555555555
26.42857142857143,935.5555555555555
26.785714285714285,937.7777777777778
27.142857142857142,937.7777777777778
27.5,944.4444444444445
27.857142857142858,940.0
28.214285714285715,946.6666666666667
28.571428571428573,942.2222222222223
28.92857142857143,944.4444444444445
29.285714285714285,951.1111111111112
29.642857142857142,946.6666666666667
30.0,948.8888888888889
30.357142857142858,953.3333333333334
30.714285714285715,955.5555555555555
31.071428571428573,955.5555555555555
31.42857142857143,955.5555555555555
31.785714285714285,953.3333333333334
32.142857142857146,957.7777777777778
32.5,955.5555555555555
32.85714285714286,962.2222222222223
33.214285714285715,957.7777777777778
33.57142857142857,962.2222222222223
33.92857142857143,957.7777777777778
34.285714285714285,962.2222222222223
34.642857142857146,955.5555555555555
35.0,951.1111111111112
35.35714285714286,948.8888888888889
35.714285714285715,944.4444444444445
36.07142857142857,948.8888888888889
36.42857142857143,937.7777777777778
36.785714285714285,935.5555555555555
37.142857142857146,931.1111111111112
37.5,928.8888888888889
37.85714285714286,924.4444444444445
38.214285714285715,922.2222222222223
38.57142857142857,917.7777777777778
38.92857142857143,915.5555555555555
39.285714285714285,913.3333333333334
39.642857142857146,908.8888888888889
40.0,906.6666666666667
40.35714285714286,904.4444444444445
40.714285714285715,902.2222222222223
41.07142857142857,900.0
41.42857142857143,895.5555555555555
41.785714285714285,893.3333333333334
42.142857142857146,891.1111111111112
42.5,891.1111111111112
42.85714285714286,888.8888888888889
43.214285714285715,893.3333333333334
43.57142857142857,891.1111111111112
43.92857142857143,891.1111111111112
44.285714285714285,893.3333333333334
44.642857142857146,888.8888888888889
45.0,891.1111111111112
45.35714285714286,893.3333333333334
45.714285714285715,893.3333333333334
46.07142857142857,895.5555555555555
46.42857142857143,900.0
46.785714285714285,902.2222222222223
47.142857142857146,904.4444444444445
47.5,908.8888888888889
47.85714285714286,911.1111111111112
48.214285714285715,913.3333333333334
48.57142857142857,915.5555555555555
48.92857142857143,917.7777777777778
49.285714285714285,922.2222222222223
49.642857142857146,924.4444444444445
50.0,926.6666666666667
50.35714285714286,928.8888888888889
50.714285714285715,931.1111111111112
51.07142857142857,933.3333333333334
51.42857142857143,937.7777777777778
51.785714285714285,937.7777777777778
52.142857142857146,940.0
52.5,942.2222222222223
52.85714285714286,942.2222222222223
53.214285714285715,942.2222222222223
53.57142857142857,942.2222222222223
53.92857142857143,946.6666666666667
54.285714285714285,940.0
54.642857142857146,937.7777777777778
55.0,933.3333333333334
55.35714285714286,931.1111111111112
55.714285714285715,926.6666666666667
56.07142857142857,924.4444444444445
56.42857142857143,920.0
